scale,A,B,C,D,AD_cancellation,AD_suspension,AD_reinforcement,DA_cancellation,DA_suspension,DA_reinforcement
possibly-one hundred percent,He possibly went to German class.,He is one hundred percent certain went to German class.,He possibly didn't go to German class.,It is not one hundred percent certain that he went to German class.,"He possibly went to German class, in fact, he is one hundred percent certain went.","He possibly went to German class, maybe he is one hundred percent certain went.","He possibly went to German class, but it is not one hundred percent certain that he went.","It is not one hundred percent certain that he went to German class, in fact, he possibly didn't go.","It is not one hundred percent certain that he went to German class, maybe he didn't even go.","It is not one hundred percent certain that he went to German class, but he possibly went."
possibly-one hundred percent,He possibly closed the balcony door.,He is one hundred percent certain closed the balcony door.,He possibly didn't close the balcony door.,It is not one hundred percent certain that he closed the balcony door.,"He possibly closed the balcony door, in fact, he is one hundred percent certain closed.","He possibly closed the balcony door, maybe he is one hundred percent certain closed.","He possibly closed the balcony door, but it is not one hundred percent certain that he closed.","It is not one hundred percent certain that he closed the balcony door, in fact, he possibly didn't close.","It is not one hundred percent certain that he closed the balcony door, maybe he didn't even close.","It is not one hundred percent certain that he closed the balcony door, but he possibly closed."
possibly-one hundred percent,He possibly brewed tea.,He is one hundred percent certain brewed tea.,He possibly didn't brew tea.,It is not one hundred percent certain that he brewed tea.,"He possibly brewed tea, in fact, he is one hundred percent certain brewed.","He possibly brewed tea, maybe he is one hundred percent certain brewed.","He possibly brewed tea, but it is not one hundred percent certain that he brewed.","It is not one hundred percent certain that he brewed tea, in fact, he possibly didn't brew.","It is not one hundred percent certain that he brewed tea, maybe he didn't even brew.","It is not one hundred percent certain that he brewed tea, but he possibly brewed."
possibly-one hundred percent,He possibly made Turkish coffee without sugar.,He is one hundred percent certain made Turkish coffee without sugar.,He possibly didn't make Turkish coffee without sugar.,It is not one hundred percent certain that he made Turkish coffee without sugar.,"He possibly made Turkish coffee without sugar, in fact, he is one hundred percent certain made.","He possibly made Turkish coffee without sugar, maybe he is one hundred percent certain made.","He possibly made Turkish coffee without sugar, but it is not one hundred percent certain that he made.","It is not one hundred percent certain that he made Turkish coffee without sugar, in fact, he possibly didn't make.","It is not one hundred percent certain that he made Turkish coffee without sugar, maybe he didn't even make.","It is not one hundred percent certain that he made Turkish coffee without sugar, but he possibly made without sugar."
possibly-one hundred percent,He possibly got married before he turned thirty.,He is one hundred percent certain got married before he turned thirty.,He possibly didn't get married before he turned thirty.,It is not one hundred percent certain that he got married before he turned thirty.,"He possibly got married before he turned thirty, in fact, he is one hundred percent certain got married.","He possibly got married before he turned thirty, maybe he is one hundred percent certain got married.","He possibly got married before he turned thirty, but it is not one hundred percent certain that he got married.","It is not one hundred percent certain that he got married before he turned thirty, in fact, he possibly didn't get married.","It is not one hundred percent certain that he got married before he turned thirty, maybe he didn't even get married.","It is not one hundred percent certain that he got married before he turned thirty, but he possibly got married."
possibly-one hundred percent,He possibly toured the southern coasts.,He one hundred percent certain toured the southern coasts.,He possibly didn't tour the southern coasts.,It's not one hundred percent certain that he toured the southern coasts.,"He possibly toured the southern coasts, in fact, he one hundred percent certain toured them.","He possibly toured the southern coasts, maybe he one hundred percent certain toured them.",He possibly toured the southern coasts but it's not one hundred percent certain that he toured them.,"It's not one hundred percent certain that he toured the southern coasts, in fact, he possibly didn't tour them.","It's not one hundred percent certain that he toured the southern coasts, maybe he didn't even tour them.","It's not one hundred percent certain that he toured the southern coasts, but he possibly toured them."
possibly-one hundred percent,They possibly went to the Greek islands by boat.,They one hundred percent certain went to the Greek islands by boat.,They possibly didn't go to the Greek islands by boat.,It's not one hundred percent certain that they went to the Greek islands by boat.,"They possibly went to the Greek islands by boat, in fact, they one hundred percent certain went there.","They possibly went to the Greek islands by boat, maybe they one hundred percent certain went there.","They possibly went to the Greek islands by boat, but it's not one hundred percent certain that they went there.","It's not one hundred percent certain that they went to the Greek islands by boat, in fact, they possibly didn't go there.","It's not one hundred percent certain that they went to the Greek islands by boat, maybe they didn't even go there.","It's not one hundred percent certain that they went to the Greek islands by boat, but they possibly went there."
possibly-one hundred percent,He possibly had his car's engine repaired.,He one hundred percent certain had his car's engine repaired.,He possibly didn't have his car's engine repaired.,It's not one hundred percent certain that he had his car's engine repaired.,"He possibly had his car's engine repaired, in fact, he one hundred percent certain had it repaired.","He possibly had his car's engine repaired, maybe he one hundred percent certain had it repaired.",He possibly had his car's engine repaired but it's not one hundred percent certain that he had it repaired.,"It's not one hundred percent certain that he had his car's engine repaired, in fact, he possibly didn't have it repaired.","It's not one hundred percent certain that he had his car's engine repaired, maybe he didn't even have it repaired.","It's not one hundred percent certain that he had his car's engine repaired, but he possibly had it repaired."
possibly-one hundred percent,He possibly gave training on anti-racism to the whole institution.,It's one hundred percent certain that he gave training on anti-racism to the whole institution.,He possibly didn't give training on anti-racism to the whole institution.,It's not one hundred percent certain that he gave training on anti-racism to the whole institution.,"He possibly gave training on anti-racism to the whole institution, in fact, it's one hundred percent certain that he gave it.","He possibly gave training on anti-racism to the whole institution, maybe it's one hundred percent certain that he gave it.",He possibly gave training on anti-racism to the whole institution but it's not one hundred percent certain that he gave it.,"It's not one hundred percent certain that he gave training on anti-racism to the whole institution, in fact, he possibly didn't give it.","It's not one hundred percent certain that he gave training on anti-racism to the whole institution, maybe he didn't even give it.","It's not one hundred percent certain that he gave training on anti-racism to the whole institution, but he possibly gave it."
possibly-one hundred percent,They possibly shook hands at the end of the meeting.,They one hundred percent certain shook hands at the end of the meeting.,They possibly didn't shake hands at the end of the meeting.,It's not one hundred percent certain that they shook hands at the end of the meeting.,"They possibly shook hands at the end of the meeting, in fact, they one hundred percent certain shook hands.","They possibly shook hands at the end of the meeting, maybe they one hundred percent certain shook hands.",They possibly shook hands at the end of the meeting but it's not one hundred percent certain that they shook hands.,"It's not one hundred percent certain that they shook hands at the end of the meeting, in fact, they possibly didn't shake hands.","It's not one hundred percent certain that they shook hands at the end of the meeting, maybe they didn't even shake hands.","It's not one hundred percent certain that they shook hands at the end of the meeting, but they possibly shook hands."
possibly-one hundred percent,The Gaziantep cuisine possibly took first place.,The Gaziantep cuisine one hundred percent certain took first place.,The Gaziantep cuisine possibly didn't take first place.,It's not one hundred percent certain that the Gaziantep cuisine took first place.,"The Gaziantep cuisine possibly took first place, in fact, it one hundred percent certain took first place.","The Gaziantep cuisine possibly took first place, maybe it one hundred percent certain took first place.",The Gaziantep cuisine possibly took first place but it's not one hundred percent certain that it took first place.,"It's not one hundred percent certain that the Gaziantep cuisine took first place, in fact, it possibly didn't take first place.","It's not one hundred percent certain that the Gaziantep cuisine took first place, maybe it didn't even take first place.","It's not one hundred percent certain that the Gaziantep cuisine took first place, but it possibly took first place."
possibly-one hundred percent,He possibly got the potatoes from the field.,He one hundred percent certain got the potatoes from the field.,He possibly didn't get the potatoes from the field.,It's not one hundred percent certain that he got the potatoes from the field.,"He possibly got the potatoes from the field, in fact, he one hundred percent certain got them from the field.","He possibly got the potatoes from the field, maybe he one hundred percent certain got them from the field.",He possibly got the potatoes from the field but it's not one hundred percent certain that he got them from the field.,"It's not one hundred percent certain that he got the potatoes from the field, in fact, he possibly didn't get them from the field.","It's not one hundred percent certain that he got the potatoes from the field, maybe he didn't even get them from the field.","It's not one hundred percent certain that he got the potatoes from the field, but he possibly got them from the field."
possibly-one hundred percent,They possibly heated and drank the milk.,They one hundred percent certain heated and drank the milk.,They possibly didn't heat and drink the milk.,It's not one hundred percent certain that they heated and drank the milk.,"They possibly heated and drank the milk, in fact, they one hundred percent certain drank it.","They possibly heated and drank the milk, maybe they one hundred percent certain drank it.","They possibly heated and drank the milk, but it's not one hundred percent certain that they drank it.","It's not one hundred percent certain that they heated and drank the milk, in fact, they possibly didn't drink it.","It's not one hundred percent certain that they heated and drank the milk, maybe they didn't even drink it.","It's not one hundred percent certain that they heated and drank the milk, but they possibly drank it."
possibly-one hundred percent,He possibly apologized to his friends.,He one hundred percent certain apologized to his friends.,He possibly didn't apologize to his friends.,It's not one hundred percent certain that he apologized to his friends.,"He possibly apologized to his friends, in fact, he one hundred percent certain apologized.","He possibly apologized to his friends, maybe he one hundred percent certain apologized.","He possibly apologized to his friends, but it's not one hundred percent certain that he apologized.","It's not one hundred percent certain that he apologized to his friends, in fact, he possibly didn't apologize.","It's not one hundred percent certain that he apologized to his friends, maybe he didn't even apologize.","It's not one hundred percent certain that he apologized to his friends, but he possibly apologized."
possibly-one hundred percent,They possibly saw each other after all these years.,They one hundred percent certain saw each other after all these years.,They possibly didn't see each other after all these years.,It's not one hundred percent certain that they saw each other after all these years.,"They possibly saw each other after all these years, in fact, they one hundred percent certain saw each other.","They possibly saw each other after all these years, maybe they one hundred percent certain saw each other.","They possibly saw each other after all these years, but it's not one hundred percent certain that they saw each other.","It's not one hundred percent certain that they saw each other after all these years, in fact, they possibly didn't see each other.","It's not one hundred percent certain that they saw each other after all these years, maybe they didn't even see each other.","It's not one hundred percent certain that they saw each other after all these years, but they possibly saw each other."
possibly-one hundred percent,He possibly postponed the meeting tonight.,He is one hundred percent certain postponed the meeting tonight.,He possibly didn't postpone the meeting tonight.,It is not one hundred percent certain that he postponed the meeting tonight.,"He possibly postponed the meeting tonight, in fact, it is one hundred percent certain he postponed it.","He possibly postponed the meeting tonight, maybe it is one hundred percent certain he postponed it.","He possibly postponed the meeting tonight, but it is not one hundred percent certain that he postponed it.","It is not one hundred percent certain that he postponed the meeting tonight, in fact, he possibly didn't postpone it.","It is not one hundred percent certain that he postponed the meeting tonight, maybe he didn't even postpone it.","It is not one hundred percent certain that he postponed the meeting tonight, but he possibly postponed it."
possibly-one hundred percent,They possibly watched the movie to the end.,They are one hundred percent certain watched the movie to the end.,They possibly didn't watch the movie to the end.,It is not one hundred percent certain that they watched the movie to the end.,"They possibly watched the movie to the end, in fact, it is one hundred percent certain they watched it.","They possibly watched the movie to the end, maybe it is one hundred percent certain they watched it.","They possibly watched the movie to the end, but it is not one hundred percent certain that they watched it.","It is not one hundred percent certain that they watched the movie to the end, in fact, they possibly didn't watch it.","It is not one hundred percent certain that they watched the movie to the end, maybe they didn't even watch it.","It is not one hundred percent certain that they watched the movie to the end, but they possibly watched it."
possibly-one hundred percent,He possibly broke the broken clocks.,He is one hundred percent certain broke the broken clocks.,He possibly didn't break the broken clocks.,It is not one hundred percent certain that he broke the broken clocks.,"He possibly broke the broken clocks, in fact, it is one hundred percent certain he broke them.","He possibly broke the broken clocks, maybe it is one hundred percent certain he broke them.","He possibly broke the broken clocks, but it is not one hundred percent certain that he broke them.","It is not one hundred percent certain that he broke the broken clocks, in fact, he possibly didn't break them.","It is not one hundred percent certain that he broke the broken clocks, maybe he didn't even break them.","It is not one hundred percent certain that he broke the broken clocks, but he possibly broke them."
possibly-one hundred percent,They possibly built a three-story house here.,They are one hundred percent certain built a three-story house here.,They possibly didn't build a three-story house here.,It is not one hundred percent certain that they built a three-story house here.,"They possibly built a three-story house here, in fact, it is one hundred percent certain they built it.","They possibly built a three-story house here, maybe it is one hundred percent certain they built it.","They possibly built a three-story house here, but it is not one hundred percent certain that they built it.","It is not one hundred percent certain that they built a three-story house here, in fact, they possibly didn't build it.","It is not one hundred percent certain that they built a three-story house here, maybe they didn't even build it.","It is not one hundred percent certain that they built a three-story house here, but they possibly built it."
possibly-one hundred percent,They possibly eliminated all the problems with this solution.,They are one hundred percent certain eliminated all the problems with this solution.,They possibly didn't eliminate all the problems with this solution.,It is not one hundred percent certain that they eliminated all the problems with this solution.,"They possibly eliminated all the problems with this solution, in fact, it is one hundred percent certain they eliminated them.","They possibly eliminated all the problems with this solution, maybe it is one hundred percent certain they eliminated them.","They possibly eliminated all the problems with this solution, but it is not one hundred percent certain that they eliminated them.","It is not one hundred percent certain that they eliminated all the problems with this solution, in fact, they possibly didn't eliminate them.","It is not one hundred percent certain that they eliminated all the problems with this solution, maybe they didn't even eliminate them.","It is not one hundred percent certain that they eliminated all the problems with this solution, but they possibly eliminated them."
possibly-one hundred percent,They possibly caused the problems.,They are one hundred percent certain caused the problems.,They possibly didn't cause the problems.,It is not one hundred percent certain that they caused the problems.,"They possibly caused the problems, in fact, it is one hundred percent certain they caused them.","They possibly caused the problems, maybe it is one hundred percent certain they caused them.","They possibly caused the problems, but it is not one hundred percent certain that they caused them.","It is not one hundred percent certain that they caused the problems, in fact, they possibly didn't cause them.","It is not one hundred percent certain that they caused the problems, maybe they didn't even cause them.","It is not one hundred percent certain that they caused the problems, but they possibly caused them."
possibly-one hundred percent,They possibly developed the old systems.,They are one hundred percent certain developed the old systems.,They possibly didn't develop the old systems.,It is not one hundred percent certain that they developed the old systems.,"They possibly developed the old systems, in fact, it is one hundred percent certain they developed them.","They possibly developed the old systems, maybe it is one hundred percent certain they developed them.","They possibly developed the old systems, but it is not one hundred percent certain that they developed them.","It is not one hundred percent certain that they developed the old systems, in fact, they possibly didn't develop them.","It is not one hundred percent certain that they developed the old systems, maybe they didn't even develop them.","It is not one hundred percent certain that they developed the old systems, but they possibly developed them."
possibly-one hundred percent,They possibly cleaned the kitchen counter.,They are one hundred percent certain cleaned the kitchen counter.,They possibly didn't clean the kitchen counter.,It is not one hundred percent certain that they cleaned the kitchen counter.,"They possibly cleaned the kitchen counter, in fact, it is one hundred percent certain they cleaned it.","They possibly cleaned the kitchen counter, maybe it is one hundred percent certain they cleaned it.","They possibly cleaned the kitchen counter, but it is not one hundred percent certain that they cleaned it.","It is not one hundred percent certain that they cleaned the kitchen counter, in fact, they possibly didn't clean it.","It is not one hundred percent certain that they cleaned the kitchen counter, maybe they didn't even clean it.","It is not one hundred percent certain that they cleaned the kitchen counter, but they possibly cleaned it."
possibly-one hundred percent,The team possibly rescued the rest.,The team are one hundred percent certain rescued the rest.,The team possibly didn't rescue the rest.,It is not one hundred percent certain that the team rescued the rest.,"The team possibly rescued the rest, in fact, it is one hundred percent certain they rescued them.","The team possibly rescued the rest, maybe it is one hundred percent certain they rescued them.","The team possibly rescued the rest, but it is not one hundred percent certain that they rescued them.","It is not one hundred percent certain that the team rescued the rest, in fact, they possibly didn't rescue them.","It is not one hundred percent certain that the team rescued the rest, maybe they didn't even rescue them.","It is not one hundred percent certain that the team rescued the rest, but they possibly rescued them."
possibly-one hundred percent,You possibly prepared the feast.,You are one hundred percent certain prepared the feast.,You possibly didn't prepare the feast.,It is not one hundred percent certain that you prepared the feast.,"You possibly prepared the feast, in fact, it is one hundred percent certain you prepared it.","You possibly prepared the feast, maybe it is one hundred percent certain you prepared it.","You possibly prepared the feast, but it is not one hundred percent certain that you prepared it.","It is not one hundred percent certain that you prepared the feast, in fact, you possibly didn't prepare it.","It is not one hundred percent certain that you prepared the feast, maybe you didn't even prepare it.","It is not one hundred percent certain that you prepared the feast, but you possibly prepared it."
possibly-one hundred percent,He possibly lent his car to Ali.,He one hundred percent certain lent his car to Ali.,He possibly didn't lend his car to Ali.,It is not one hundred percent certain that he lent his car to Ali.,"He possibly lent his car to Ali, in fact, it is one hundred percent certain that he lent it to Ali.","He possibly lent his car to Ali, maybe it is one hundred percent certain that he lent it to Ali.","He possibly lent his car to Ali, but it is not one hundred percent certain that he lent it to Ali.","It is not one hundred percent certain that he lent his car to Ali, in fact, he possibly didn't lend it to him.","It is not one hundred percent certain that he lent his car to Ali, maybe he didn't even lend it.","It is not one hundred percent certain that he lent his car to Ali, but he possibly lent it to him."
possibly-one hundred percent,He possibly rented his summer houses.,He one hundred percent certain rented his summer houses.,He possibly didn't rent his summer houses.,It is not one hundred percent certain that he rented his summer houses.,"He possibly rented his summer houses, in fact, it is one hundred percent certain that he rented them.","He possibly rented his summer houses, maybe it is one hundred percent certain that he rented them.","He possibly rented his summer houses, but it is not one hundred percent certain that he rented them.","It is not one hundred percent certain that he rented his summer houses, in fact, he possibly didn't rent them.","It is not one hundred percent certain that he rented his summer houses, maybe he didn't even rent them.","It is not one hundred percent certain that he rented his summer houses, but he possibly rented them."
possibly-one hundred percent,He possibly sold the remaining part of the land.,He one hundred percent certain sold the remaining part of the land.,He possibly didn't sell the remaining part of the land.,It is not one hundred percent certain that he sold the remaining part of the land.,"He possibly sold the remaining part of the land, in fact, it is one hundred percent certain that he sold it.","He possibly sold the remaining part of the land, maybe it is one hundred percent certain that he sold it.","He possibly sold the remaining part of the land, but it is not one hundred percent certain that he sold it.","It is not one hundred percent certain that he sold the remaining part of the land, in fact, he possibly didn't sell it.","It is not one hundred percent certain that he sold the remaining part of the land, maybe he didn't even sell it.","It is not one hundred percent certain that he sold the remaining part of the land, but he possibly sold it."
possibly-one hundred percent,He possibly sent the book to Samsun by cargo.,He one hundred percent certain sent the book to Samsun by cargo.,He possibly didn't send the book to Samsun by cargo.,It is not one hundred percent certain that he sent the book to Samsun by cargo.,"He possibly sent the book to Samsun by cargo, in fact, it is one hundred percent certain that he sent it by cargo.","He possibly sent the book to Samsun by cargo, maybe it is one hundred percent certain that he sent it by cargo.","He possibly sent the book to Samsun by cargo, but it is not one hundred percent certain that he sent it by cargo.","It is not one hundred percent certain that he sent the book to Samsun by cargo, in fact, he possibly didn't send it by cargo.","It is not one hundred percent certain that he sent the book to Samsun by cargo, maybe he didn't even send it by cargo.","It is not one hundred percent certain that he sent the book to Samsun by cargo, but he possibly sent it by cargo."
possibly-one hundred percent,He possibly spent part of his vacation in France.,He one hundred percent certain spent part of his vacation in France.,He possibly didn't spend part of his vacation in France.,It is not one hundred percent certain that he spent part of his vacation in France.,"He possibly spent part of his vacation in France, in fact, it is one hundred percent certain that he spent it in France.","He possibly spent part of his vacation in France, maybe it is one hundred percent certain that he spent it in France.","He possibly spent part of his vacation in France, but it is not one hundred percent certain that he spent it in France.","It is not one hundred percent certain that he spent part of his vacation in France, in fact, he possibly didn't spend it in France.","It is not one hundred percent certain that he spent part of his vacation in France, maybe he didn't even spend it in France.","It is not one hundred percent certain that he spent part of his vacation in France, but he possibly spent it in France."
possibly-one hundred percent,They possibly toured the western coasts of Portugal.,They one hundred percent certain toured the western coasts of Portugal.,They possibly didn't tour the western coasts of Portugal.,It is not one hundred percent certain that they toured the western coasts of Portugal.,"They possibly toured the western coasts of Portugal, in fact, it is one hundred percent certain that they toured them.","They possibly toured the western coasts of Portugal, maybe it is one hundred percent certain that they toured them.","They possibly toured the western coasts of Portugal, but it is not one hundred percent certain that they toured them.","It is not one hundred percent certain that they toured the western coasts of Portugal, in fact, they possibly didn't tour them.","It is not one hundred percent certain that they toured the western coasts of Portugal, maybe they didn't even tour them.","It is not one hundred percent certain that they toured the western coasts of Portugal, but they possibly toured them."
possibly-one hundred percent,He possibly took the apples in the crate with his own car.,He one hundred percent certain took the apples in the crate with his own car.,He possibly didn't take the apples in the crate with his own car.,It is not one hundred percent certain that he took the apples in the crate with his own car.,"He possibly took the apples in the crate with his own car, in fact, it is one hundred percent certain that he took them with his own car.","He possibly took the apples in the crate with his own car, maybe it is one hundred percent certain that he took them with his own car.","He possibly took the apples in the crate with his own car, but it is not one hundred percent certain that he took them with his own car.","It is not one hundred percent certain that he took the apples in the crate with his own car, in fact, he possibly didn't take them with his own car.","It is not one hundred percent certain that he took the apples in the crate with his own car, maybe he didn't even take them with his own car.","It is not one hundred percent certain that he took the apples in the crate with his own car, but he possibly took them with his own car."
possibly-one hundred percent,He possibly squeezed the oranges.,He one hundred percent certain squeezed the oranges.,He possibly didn't squeeze the oranges.,It is not one hundred percent certain that he squeezed the oranges.,"He possibly squeezed the oranges, in fact, it is one hundred percent certain that he squeezed them.","He possibly squeezed the oranges, maybe it is one hundred percent certain that he squeezed them.","He possibly squeezed the oranges, but it is not one hundred percent certain that he squeezed them.","It is not one hundred percent certain that he squeezed the oranges, in fact, he possibly didn't squeeze them.","It is not one hundred percent certain that he squeezed the oranges, maybe he didn't even squeeze them.","It is not one hundred percent certain that he squeezed the oranges, but he possibly squeezed them."
possibly-one hundred percent,He possibly paid the bill at the restaurant by card.,He one hundred percent certain paid the bill at the restaurant by card.,He possibly didn't pay the bill at the restaurant by card.,It is not one hundred percent certain that he paid the bill at the restaurant by card.,"He possibly paid the bill at the restaurant by card, in fact, it is one hundred percent certain that he paid it by card.","He possibly paid the bill at the restaurant by card, maybe it is one hundred percent certain that he paid it by card.","He possibly paid the bill at the restaurant by card, but it is not one hundred percent certain that he paid it by card.","It is not one hundred percent certain that he paid the bill at the restaurant by card, in fact, he possibly didn't pay it by card.","It is not one hundred percent certain that he paid the bill at the restaurant by card, maybe he didn't even pay it by card.","It is not one hundred percent certain that he paid the bill at the restaurant by card, but he possibly paid it by card."
possibly-one hundred percent,He possibly grazed his sheep in the mountains.,He one hundred percent certain grazed his sheep in the mountains.,He possibly didn't graze his sheep in the mountains.,It is not one hundred percent certain that he grazed his sheep in the mountains.,"He possibly grazed his sheep in the mountains, in fact, it is one hundred percent certain that he grazed them in the mountains.","He possibly grazed his sheep in the mountains, maybe it is one hundred percent certain that he grazed them in the mountains.","He possibly grazed his sheep in the mountains, but it is not one hundred percent certain that he grazed them in the mountains.","It is not one hundred percent certain that he grazed his sheep in the mountains, in fact, he possibly didn't graze them in the mountains.","It is not one hundred percent certain that he grazed his sheep in the mountains, maybe he didn't even graze them in the mountains.","It is not one hundred percent certain that he grazed his sheep in the mountains, but he possibly grazed them in the mountains."
possibly-one hundred percent,He possibly paid with a check.,He one hundred percent certain paid with a check.,He possibly didn't pay with a check.,It wasn't one hundred percent certain that he paid with a check.,"He possibly paid with a check, he even one hundred percent certain paid with a check.","He possibly paid with a check, maybe he even one hundred percent certain paid with a check.",He possibly paid with a check but it wasn't one hundred percent certain that he paid with a check.,"It wasn't one hundred percent certain that he paid with a check, he even possibly didn't pay with a check.","It wasn't one hundred percent certain that he paid with a check, maybe he even didn't pay with a check.","It wasn't one hundred percent certain that he paid with a check, but he possibly paid with a check."
possibly-one hundred percent,He possibly charged the remote's battery.,He one hundred percent certain charged the remote's battery.,He possibly didn't charge the remote's battery.,It wasn't one hundred percent certain that he charged the remote's battery.,"He possibly charged the remote's battery, he even one hundred percent certain charged it.","He possibly charged the remote's battery, maybe he even one hundred percent certain charged it.",He possibly charged the remote's battery but it wasn't one hundred percent certain that he charged it.,"It wasn't one hundred percent certain that he charged the remote's battery, he even possibly didn't charge it.","It wasn't one hundred percent certain that he charged the remote's battery, maybe he even didn't charge it.","It wasn't one hundred percent certain that he charged the remote's battery, but he possibly charged it."
possibly-one hundred percent,He possibly slept after dinner.,He one hundred percent certain slept after dinner.,He possibly didn't sleep after dinner.,It wasn't one hundred percent certain that he slept after dinner.,"He possibly slept after dinner, he even one hundred percent certain slept.","He possibly slept after dinner, maybe he even one hundred percent certain slept.",He possibly slept after dinner but it wasn't one hundred percent certain that he slept.,"It wasn't one hundred percent certain that he slept after dinner, he even possibly didn't sleep.","It wasn't one hundred percent certain that he slept after dinner, maybe he even didn't sleep.","It wasn't one hundred percent certain that he slept after dinner, but he possibly slept."
possibly-one hundred percent,He possibly heard the news last.,He one hundred percent certain heard the news last.,He possibly didn't hear the news last.,It wasn't one hundred percent certain that he heard the news last.,"He possibly heard the news last, it even was one hundred percent certain.","He possibly heard the news last, maybe it even was one hundred percent certain.",He possibly heard the news last but it wasn't one hundred percent certain.,"It wasn't one hundred percent certain that he heard the news last, he even possibly didn't hear it last.","It wasn't one hundred percent certain that he heard the news last, maybe he even didn't hear it last.","It wasn't one hundred percent certain that he heard the news last, but he possibly heard it last."
possibly-one hundred percent,He possibly designed the plane in his mind in class.,He one hundred percent certain designed the plane in his mind in class.,He possibly didn't design the plane in his mind in class.,It wasn't one hundred percent certain that he designed the plane in his mind in class.,"He possibly designed the plane in his mind in class, he even one hundred percent certain designed it in class.","He possibly designed the plane in his mind in class, maybe he even one hundred percent certain designed it in class.",He possibly designed the plane in his mind in class but it wasn't one hundred percent certain that he designed it in class.,"It wasn't one hundred percent certain that he designed the plane in his mind in class, he even possibly didn't design it in class.","It wasn't one hundred percent certain that he designed the plane in his mind in class, maybe he even didn't design it in class.","It wasn't one hundred percent certain that he designed the plane in his mind in class, but he possibly designed it in class."
possibly-one hundred percent,He possibly finished his pilot training.,It's one hundred percent certain that he finished his pilot training.,He possibly didn't finish his pilot training.,It wasn't one hundred percent certain that he finished his pilot training.,"He possibly finished his pilot training, it even is one hundred percent certain that he finished.","He possibly finished his pilot training, maybe it even is one hundred percent certain that he finished.",He possibly finished his pilot training but it wasn't one hundred percent certain that he finished.,"It wasn't one hundred percent certain that he finished his pilot training, he even possibly didn't finish.","It wasn't one hundred percent certain that he finished his pilot training, maybe he even didn't finish.","It wasn't one hundred percent certain that he finished his pilot training, but he possibly finished."
possibly-one hundred percent,He possibly did his military service last year.,He one hundred percent certain did his military service last year.,He possibly didn't do his military service last year.,It wasn't one hundred percent certain that he did his military service last year.,"He possibly did his military service last year, it even is one hundred percent certain that he did it last year.","He possibly did his military service last year, maybe it even is one hundred percent certain that he did it last year.",He possibly did his military service last year but it wasn't one hundred percent certain that he did it last year.,"It wasn't one hundred percent certain that he did his military service last year, he even possibly didn't do it last year.","It wasn't one hundred percent certain that he did his military service last year, maybe he even didn't do it last year.","It wasn't one hundred percent certain that he did his military service last year, but he possibly did it last year."
possibly-one hundred percent,He possibly produced the clothes in the factory.,He one hundred percent certain produced the clothes in the factory.,He possibly didn't produce the clothes in the factory.,It wasn't one hundred percent certain that he produced the clothes in the factory.,"He possibly produced the clothes in the factory, he even one hundred percent certain produced them in the factory.","He possibly produced the clothes in the factory, maybe he even one hundred percent certain produced them in the factory.",He possibly produced the clothes in the factory but it wasn't one hundred percent certain that he produced them in the factory.,"It wasn't one hundred percent certain that he produced the clothes in the factory, he even possibly didn't produce them in the factory.","It wasn't one hundred percent certain that he produced the clothes in the factory, maybe he even didn't produce them in the factory.","It wasn't one hundred percent certain that he produced the clothes in the factory, but he possibly produced them in the factory."
possibly-one hundred percent,He possibly did mountaineering this year.,He one hundred percent certain did mountaineering this year.,He possibly didn't do mountaineering this year.,It wasn't one hundred percent certain that he did mountaineering this year.,"He possibly did mountaineering this year, he even one hundred percent certain did mountaineering this year.","He possibly did mountaineering this year, maybe he even one hundred percent certain did mountaineering this year.",He possibly did mountaineering this year but it wasn't one hundred percent certain that he did mountaineering this year.,"It wasn't one hundred percent certain that he did mountaineering this year, he even possibly didn't do mountaineering this year.","It wasn't one hundred percent certain that he did mountaineering this year, maybe he even didn't do mountaineering this year.","It wasn't one hundred percent certain that he did mountaineering this year, but he possibly did mountaineering this year."
possibly-one hundred percent,They possibly deposited our salary to the bank.,They one hundred percent certain deposited our salary to the bank.,They possibly didn't deposit our salary to the bank.,It wasn't one hundred percent certain that they deposited our salary to the bank.,"They possibly deposited our salary to the bank, they even one hundred percent certain deposited it to the bank.","They possibly deposited our salary to the bank, maybe they even one hundred percent certain deposited it to the bank.",They possibly deposited our salary to the bank but it wasn't one hundred percent certain that they deposited it to the bank.,"It wasn't one hundred percent certain that they deposited our salary to the bank, they even possibly didn't deposit it to the bank.","It wasn't one hundred percent certain that they deposited our salary to the bank, maybe they even didn't deposit it to the bank.","It wasn't one hundred percent certain that they deposited our salary to the bank, but they possibly deposited it to the bank."
possibly-one hundred percent,Helicopters have possibly participated in the rescue effort.,Helicopters have one hundred percent certain participated in the rescue effort.,Helicopters have possibly not participated in the rescue effort.,It is not one hundred percent certain that helicopters participated in the rescue effort.,"Helicopters have possibly participated in the rescue effort, in fact it is one hundred percent certain that they did.","Helicopters have possibly participated in the rescue effort, perhaps it is one hundred percent certain that they did.","Helicopters have possibly participated in the rescue effort, but it is not one hundred percent certain that they did.","It is not one hundred percent certain that helicopters participated in the rescue effort, in fact they possibly didn't.","It is not one hundred percent certain that helicopters participated in the rescue effort, perhaps they didn't.","It is not one hundred percent certain that helicopters participated in the rescue effort, but they possibly did."
